ID,ADM1_CODE,ADM1_NAME,XCOORD,YCOORD,ELEVATION,SLOPE,ASPECT
3084400,2727,Extremadura,-6.013694,39.95741,405,2.22979,213.69006
3084500,2727,Extremadura,-5.966926,39.958617,311,2.25376,67.83366
3084600,2727,Extremadura,-5.920155,39.959806,264,2.22979,213.69006
3084700,2727,Extremadura,-5.873382,39.960975,242,0.24458,198.43495
3084800,2727,Extremadura,-5.826605,39.962126,237,0.32814,315
3084900,2727,Extremadura,-5.779826,39.963258,264,2.35985,121.6075
3085000,2727,Extremadura,-5.733045,39.964372,244,1.64389,48.81408
3085100,2727,Extremadura,-5.686261,39.965466,242,0.69174,296.56506
3085200,2727,Extremadura,-5.639474,39.966542,262,1.17789,66.80141
3085300,2727,Extremadura,-5.592685,39.967598,259,0.34588,333.43494
3085400,2727,Extremadura,-5.545894,39.968636,276,1.09366,261.8699
3085500,2727,Extremadura,-5.4991,39.969655,268,0.76561,45
3085600,2727,Extremadura,-5.452303,39.970655,273,0.39437,348.69006
3085700,2727,Extremadura,-5.405505,39.971636,283,1.16256,183.81407
3085800,2723,Castilla-la Mancha,-5.358704,39.972598,296,0.6653,215.53769
3085900,2723,Castilla-la Mancha,-5.311901,39.973542,301,1.24692,209.74487
3086000,2723,Castilla-la Mancha,-5.265095,39.974466,317,0.88178,232.12502
3086100,2723,Castilla-la Mancha,-5.218288,39.975372,319,0.21876,315
3086200,2723,Castilla-la Mancha,-5.171478,39.976259,333,0.69174,63.43495
3086300,2723,Castilla-la Mancha,-5.124667,39.977127,339,0.48915,18.43495
3086400,2723,Castilla-la Mancha,-5.077853,39.977976,362,1.00833,355.60129
3086500,2723,Castilla-la Mancha,-5.031038,39.978806,396,2.31903,0
3086600,2723,Castilla-la Mancha,-4.98422,39.979617,429,1.14181,241.69925
3086700,2723,Castilla-la Mancha,-4.937401,39.980409,522,3.53811,216.11934
3086800,2723,Castilla-la Mancha,-4.89058,39.981183,438,4.9305,200.13631
3086900,2723,Castilla-la Mancha,-4.843757,39.981937,384,2.51412,135
3087000,2723,Castilla-la Mancha,-4.796932,39.982673,370,0.39437,281.30994
3087100,2723,Castilla-la Mancha,-4.750105,39.983389,377,0.39437,191.30994
3087200,2723,Castilla-la Mancha,-4.703277,39.984087,391,1.00833,184.39871
3087300,2723,Castilla-la Mancha,-4.656448,39.984766,421,3.71049,182.38594
3087400,2723,Castilla-la Mancha,-4.609616,39.985426,484,0.55771,326.30994
3087500,2723,Castilla-la Mancha,-4.562784,39.986067,472,3.82105,194.03625
3087600,2723,Castilla-la Mancha,-4.515949,39.986689,493,1.31233,45
3087700,2723,Castilla-la Mancha,-4.469114,39.987292,512,2.3649,258.69006
3087800,2723,Castilla-la Mancha,-4.422276,39.987877,556,1.12599,74.0546
3087900,2723,Castilla-la Mancha,-4.375438,39.988442,552,2.10017,353.65979
3088000,2723,Castilla-la Mancha,-4.328598,39.988989,543,0.15469,90
3088100,2723,Castilla-la Mancha,-4.281757,39.989516,528,0.77338,233.1301
3088200,2723,Castilla-la Mancha,-4.234915,39.990025,511,1.00833,85.6013
3088300,2723,Castilla-la Mancha,-4.188072,39.990514,556,0.69174,63.43495
3088400,2723,Castilla-la Mancha,-4.141227,39.990985,496,1.33042,54.46232
3088500,2723,Castilla-la Mancha,-4.094382,39.991437,505,0.90189,239.03624
3088600,2723,Castilla-la Mancha,-4.047535,39.99187,510,2.66837,169.99202
3088700,2723,Castilla-la Mancha,-4.000687,39.992284,521,3.13095,254.24883
3088800,2723,Castilla-la Mancha,-3.953839,39.992679,509,1.18295,191.30994
3088900,2723,Castilla-la Mancha,-3.906989,39.993055,564,3.84742,321.51981
3089000,2723,Castilla-la Mancha,-3.860139,39.993412,499,2.4565,167.27563
3089100,2723,Castilla-la Mancha,-3.813288,39.99375,527,1.91265,194.03625
3089200,2723,Castilla-la Mancha,-3.766436,39.99407,599,1.22272,145.30484
3089300,2723,Castilla-la Mancha,-3.719583,39.99437,480,0.65625,225
3089400,2729,"Madrid, Comunidad De",-3.67273,39.994652,528,1.86201,318.36646
3089500,2729,"Madrid, Comunidad De",-3.625876,39.994914,606,3.12523,8.53077
3089600,2729,"Madrid, Comunidad De",-3.579022,39.995158,617,1.08267,270
3089700,2723,Castilla-la Mancha,-3.532167,39.995382,648,6.68544,277.94348
3089800,2723,Castilla-la Mancha,-3.485311,39.995588,721,7.85309,93.36646
3089900,2723,Castilla-la Mancha,-3.438455,39.995775,677,5.12827,15.70864
3090000,2723,Castilla-la Mancha,-3.391599,39.995942,683,8.21073,250.88702
3090100,2723,Castilla-la Mancha,-3.344742,39.996091,749,0.83295,111.80141
3090200,2723,Castilla-la Mancha,-3.297885,39.996221,655,2.14796,59.74356
3090300,2723,Castilla-la Mancha,-3.251027,39.996332,692,2.7061,268.3634
3090400,2723,Castilla-la Mancha,-3.204169,39.996424,726,2.51649,42.51045
3090500,2723,Castilla-la Mancha,-3.157312,39.996497,758,1.33042,324.46231
3090600,2723,Castilla-la Mancha,-3.110454,39.996551,795,5.79378,33.05582
3090700,2723,Castilla-la Mancha,-3.063595,39.996587,806,1.22272,34.69515
3090800,2723,Castilla-la Mancha,-3.016737,39.996603,813,0.7887,168.69006
3090900,2723,Castilla-la Mancha,-2.969879,39.9966,774,0.39437,348.69006
3091000,2723,Castilla-la Mancha,-2.923021,39.996578,837,1.9467,186.84277
3091100,2723,Castilla-la Mancha,-2.876163,39.996538,858,3.49069,245.13631
3091200,2723,Castilla-la Mancha,-2.829305,39.996478,907,4.64071,93.81407
3091300,2723,Castilla-la Mancha,-2.782447,39.9964,896,1.64025,261.8699
3091400,2723,Castilla-la Mancha,-2.735589,39.996302,861,0.30937,270
3091500,2723,Castilla-la Mancha,-2.688732,39.996186,860,1.07714,158.96249
3091600,2723,Castilla-la Mancha,-2.641875,39.996051,873,0.70034,276.34021
3091700,2723,Castilla-la Mancha,-2.595018,39.995896,866,2.78645,326.30994
3091800,2723,Castilla-la Mancha,-2.548162,39.995723,1041,3.85976,160.11484
3091900,2723,Castilla-la Mancha,-2.501306,39.995531,1020,9.44523,131.71075
3092000,2723,Castilla-la Mancha,-2.454451,39.99532,950,9.26258,186.65442
3092100,2723,Castilla-la Mancha,-2.407596,39.99509,1034,2.51412,135
3092200,2723,Castilla-la Mancha,-2.360741,39.994841,1101,2.51649,47.48955
3092300,2723,Castilla-la Mancha,-2.313887,39.994573,1054,9.26383,347.57407
3092400,2723,Castilla-la Mancha,-2.267034,39.994286,936,8.23408,323.3439
3092500,2723,Castilla-la Mancha,-2.220182,39.993981,1105,3.81482,201.37062
3092600,2723,Castilla-la Mancha,-2.17333,39.993656,948,4.26353,47.93567
3092700,2723,Castilla-la Mancha,-2.126479,39.993312,970,2.73242,98.1301
3092800,2723,Castilla-la Mancha,-2.079629,39.99295,993,3.32829,201.80141
3092900,2723,Castilla-la Mancha,-2.03278,39.992568,977,3.76144,160.82098
3093000,2723,Castilla-la Mancha,-1.985932,39.992168,1251,3.06167,222.95459
3093100,2723,Castilla-la Mancha,-1.939084,39.991748,1089,7.46729,212.38068
3093200,2723,Castilla-la Mancha,-1.892238,39.99131,1096,3.9556,51.34019
3093300,2723,Castilla-la Mancha,-1.845393,39.990853,999,5.97027,293.58704
3093400,2723,Castilla-la Mancha,-1.798549,39.990377,1069,4.7543,54.24611
3093500,2723,Castilla-la Mancha,-1.751706,39.989881,1067,1.22272,251.56505
3093600,2723,Castilla-la Mancha,-1.704864,39.989367,1246,10.9348,303.02386
3093700,2723,Castilla-la Mancha,-1.658023,39.988834,1097,5.24125,147.01147
3093800,2723,Castilla-la Mancha,-1.611184,39.988283,1043,2.79926,173.65981
3093900,2723,Castilla-la Mancha,-1.564346,39.987712,1153,7.98708,120.01837
3094000,2723,Castilla-la Mancha,-1.517509,39.987122,1321,2.80989,121.50426
3094100,2723,Castilla-la Mancha,-1.470674,39.986513,1212,9.4122,353.4537
3094200,2726,Comunidad Valenciana,-1.42384,39.985886,1228,10.135,25.01689
3094300,2726,Comunidad Valenciana,-1.377008,39.985239,1092,3.53811,233.88066
3094400,2726,Comunidad Valenciana,-1.330177,39.984574,1115,4.04181,186.58194
3094500,2726,Comunidad Valenciana,-1.283347,39.98389,964,20.79761,14.82648
3094600,2726,Comunidad Valenciana,-1.23652,39.983187,815,8.49472,170.11201
3094700,2726,Comunidad Valenciana,-1.189694,39.982465,1035,11.16551,176.86365
3094800,2726,Comunidad Valenciana,-1.14287,39.981724,1003,19.54426,62.85032
3094900,2726,Comunidad Valenciana,-1.096047,39.980964,1033,15.01036,250.28796
3095000,2717,Aragon,-1.049227,39.980185,1424,21.0002,11.15188
3095100,2717,Aragon,-1.002408,39.979387,1478,9.66359,182.72632
3095200,2717,Aragon,-0.955591,39.978571,1413,7.10659,19.61209
3095300,2717,Aragon,-0.908776,39.977735,1559,7.84565,87.75426
3095400,2717,Aragon,-0.861963,39.976881,1361,21.89702,328.17819
3095500,2717,Aragon,-0.815152,39.976007,1357,7.71967,44.19307
3095600,2717,Aragon,-0.768343,39.975115,1067,2.07443,116.56505
3095700,2726,Comunidad Valenciana,-0.721536,39.974204,970,1.46716,161.56505
3095800,2726,Comunidad Valenciana,-0.674731,39.973274,992,1.03755,26.56505
3095900,2726,Comunidad Valenciana,-0.627929,39.972325,797,3.87053,151.38954
3096000,2726,Comunidad Valenciana,-0.581128,39.971358,759,8.62764,246.39981
3096100,2726,Comunidad Valenciana,-0.53433,39.970371,734,6.95566,65.13631
3096200,2726,Comunidad Valenciana,-0.487535,39.969366,842,13.85426,264.97592
3096300,2726,Comunidad Valenciana,-0.440741,39.968341,833,13.96152,235.61966
3096400,2726,Comunidad Valenciana,-0.393951,39.967298,597,20.05538,57.07383
3096500,2726,Comunidad Valenciana,-0.347162,39.966236,369,3.6163,160.01689
3096600,2726,Comunidad Valenciana,-0.300376,39.965155,246,5.68581,12.52881
3096700,2726,Comunidad Valenciana,-0.253593,39.964056,172,3.41309,95.19443
3096800,2726,Comunidad Valenciana,-0.206812,39.962937,134,1.61454,163.30075
3096900,2726,Comunidad Valenciana,-0.160034,39.9618,92,0,0
3097000,2726,Comunidad Valenciana,-0.113259,39.960643,48,1.38329,26.56505
3097100,2726,Comunidad Valenciana,-0.066486,39.959468,39,1.33042,125.53767
3097200,2726,Comunidad Valenciana,-0.019716,39.958274,5,0.39437,191.30994
3103200,2719,"Balears, Illes",2.779768,39.85231,310,14.16389,214.5401
3103300,2719,"Balears, Illes",2.826287,39.849975,390,10.10326,270
3103400,2719,"Balears, Illes",2.8728,39.847622,512,17.33358,153.54578
3103500,2719,"Balears, Illes",2.919308,39.84525,737,16.05126,288.60498
3103600,2719,"Balears, Illes",2.965811,39.842859,601,4.96879,205.76932
3103700,2719,"Balears, Illes",3.012308,39.84045,268,29.98425,149.95584
3103800,2719,"Balears, Illes",3.058799,39.838022,34,1.53485,49.08562
3103900,2719,"Balears, Illes",3.105285,39.835576,0,1.32141,69.44395
3111000,2727,Extremadura,-6.899652,39.894938,256,1.80334,210.96375
3111100,2727,Extremadura,-6.852969,39.8965,287,0.88178,142.12502
3111200,2727,Extremadura,-6.806284,39.898044,321,1.97109,131.82018
3111300,2727,Extremadura,-6.759594,39.89957,291,12.69534,225.48555
3111400,2727,Extremadura,-6.712902,39.901076,267,14.54563,10.49148
3111500,2727,Extremadura,-6.666205,39.902564,279,2.04252,299.47589
3111600,2727,Extremadura,-6.619505,39.904033,341,1.80334,210.96375
3111700,2727,Extremadura,-6.572802,39.905483,324,0.77338,180
3111800,2727,Extremadura,-6.526096,39.906914,349,2.24314,178.02505
3111900,2727,Extremadura,-6.479386,39.908327,369,2.98279,73.44293
3112000,2727,Extremadura,-6.432673,39.909721,296,0.98432,45
3112100,2727,Extremadura,-6.385956,39.911096,290,1.56569,327.09476
3112200,2727,Extremadura,-6.339237,39.912452,290,1.59218,299.05463
3112300,2727,Extremadura,-6.292514,39.91379,306,7.00691,91.88819
3112400,2727,Extremadura,-6.245788,39.915108,339,5.36173,319.66687
3112500,2727,Extremadura,-6.199059,39.916408,442,2.51412,315
3112600,2727,Extremadura,-6.152327,39.917689,433,2.86036,128.41806
3112700,2727,Extremadura,-6.105592,39.918952,377,3.63763,93.65222
3112800,2727,Extremadura,-6.058855,39.920195,425,2.28271,118.30076
3112900,2727,Extremadura,-6.012114,39.92142,338,6.82022,306.74054
3113000,2727,Extremadura,-5.96537,39.922626,313,2.76496,333.43494
3113100,2727,Extremadura,-5.918624,39.923813,233,1.80995,70.01689
3113200,2727,Extremadura,-5.871875,39.924981,261,1.64025,171.8699
3113300,2727,Extremadura,-5.825123,39.926131,262,1.32141,290.55603
3113400,2727,Extremadura,-5.778369,39.927261,268,1.76314,307.875
3113500,2727,Extremadura,-5.731612,39.928373,261,1.28004,154.98311
3113600,2727,Extremadura,-5.684852,39.929466,260,1.11532,33.69007
3113700,2727,Extremadura,-5.63809,39.93054,264,2.00712,195.64224
3113800,2727,Extremadura,-5.591325,39.931596,275,1.31687,3.36646
3113900,2727,Extremadura,-5.544558,39.932632,274,0.30937,0
3114000,2727,Extremadura,-5.497789,39.93365,278,0.32814,45
3114100,2727,Extremadura,-5.451017,39.934648,278,0.30937,0
3114200,2723,Castilla-la Mancha,-5.404243,39.935628,288,0.39437,101.30994
3114300,2723,Castilla-la Mancha,-5.357466,39.936589,300,0.63776,255.96376
3114400,2723,Castilla-la Mancha,-5.310688,39.937532,304,0.55771,33.69007
3114500,2723,Castilla-la Mancha,-5.263907,39.938455,324,1.64025,261.8699
3114600,2723,Castilla-la Mancha,-5.217124,39.93936,333,0.58901,336.80139
3114700,2723,Castilla-la Mancha,-5.170339,39.940245,342,0.98432,315
3114800,2723,Castilla-la Mancha,-5.123552,39.941112,362,1.28004,295.01691
3114900,2723,Castilla-la Mancha,-5.076763,39.94196,381,0.92804,0
3115000,2723,Castilla-la Mancha,-5.029972,39.942789,402,0.58901,336.80139
3115100,2723,Castilla-la Mancha,-4.983179,39.943599,403,0.88178,164.74487
3115200,2723,Castilla-la Mancha,-4.936384,39.94439,395,2.57276,237.26477
3115300,2723,Castilla-la Mancha,-4.889587,39.945163,371,0.48915,71.56505
3115400,2723,Castilla-la Mancha,-4.842789,39.945916,365,1.65475,232.59465
3115500,2723,Castilla-la Mancha,-4.795989,39.946651,455,5.32521,349.992
3115600,2723,Castilla-la Mancha,-4.749187,39.947367,441,6.2884,30.96376
3115700,2723,Castilla-la Mancha,-4.702383,39.948064,412,3.21358,332.81888
3115800,2723,Castilla-la Mancha,-4.655578,39.948742,380,0.32814,225
3115900,2723,Castilla-la Mancha,-4.608771,39.949401,390,1.46716,198.43495
3116000,2723,Castilla-la Mancha,-4.561963,39.950041,447,4.07694,322.69604
3116100,2723,Castilla-la Mancha,-4.515153,39.950662,551,0.15469,0
3116200,2723,Castilla-la Mancha,-4.468342,39.951265,568,0.39437,348.69006
3116300,2723,Castilla-la Mancha,-4.42153,39.951848,573,1.43836,143.74615
3116400,2723,Castilla-la Mancha,-4.374716,39.952413,536,1.09912,39.28941
3116500,2723,Castilla-la Mancha,-4.327901,39.952959,565,1.00833,175.60129
3116600,2723,Castilla-la Mancha,-4.281084,39.953486,519,0.92804,90
3116700,2723,Castilla-la Mancha,-4.234267,39.953994,494,1.45899,147.99461
3116800,2723,Castilla-la Mancha,-4.187448,39.954483,491,2.78645,289.44003
3116900,2723,Castilla-la Mancha,-4.140628,39.954953,487,0.99038,128.65981
3117000,2723,Castilla-la Mancha,-4.093807,39.955404,474,2.39748,181.84761
3117100,2723,Castilla-la Mancha,-4.046985,39.955837,526,1.00833,4.3987
3117200,2723,Castilla-la Mancha,-4.000162,39.95625,538,1.9467,353.15723
3117300,2723,Castilla-la Mancha,-3.953338,39.956645,502,1.14181,61.69924
3117400,2723,Castilla-la Mancha,-3.906513,39.95702,480,0.10938,45
3117500,2723,Castilla-la Mancha,-3.859687,39.957377,475,0.48915,161.56505
3117600,2723,Castilla-la Mancha,-3.812861,39.957715,470,0.32814,135
3117700,2723,Castilla-la Mancha,-3.766034,39.958034,473,0.24458,341.56506
3117800,2729,"Madrid, Comunidad De",-3.719206,39.958334,538,3.21358,99.68879
3117900,2729,"Madrid, Comunidad De",-3.672377,39.958615,556,3.37449,344.0546
3118000,2729,"Madrid, Comunidad De",-3.625548,39.958877,604,1.56569,290.22485
3118100,2723,Castilla-la Mancha,-3.578718,39.95912,710,1.78,304.38034
3118200,2723,Castilla-la Mancha,-3.531887,39.959344,652,6.40798,13.20109
3118300,2723,Castilla-la Mancha,-3.485056,39.95955,736,1.42584,282.52881
3118400,2723,Castilla-la Mancha,-3.438225,39.959736,743,0.34588,296.56506
3118500,2723,Castilla-la Mancha,-3.391393,39.959904,752,0.43751,225
3118600,2723,Castilla-la Mancha,-3.344561,39.960053,754,0,0
3118700,2723,Castilla-la Mancha,-3.297728,39.960182,768,0.83295,291.80139
3118800,2723,Castilla-la Mancha,-3.250895,39.960293,757,1.93747,298.61047
3118900,2723,Castilla-la Mancha,-3.204062,39.960385,790,0.34588,333.43494
3119000,2723,Castilla-la Mancha,-3.157229,39.960458,780,0.34588,153.43495
3119100,2723,Castilla-la Mancha,-3.110396,39.960512,792,1.53485,220.91438
3119200,2723,Castilla-la Mancha,-3.063562,39.960547,788,0.98432,225
3119300,2723,Castilla-la Mancha,-3.016728,39.960563,786,1.48739,117.89727
3119400,2723,Castilla-la Mancha,-2.969895,39.960561,796,1.27536,165.96375
3119500,2723,Castilla-la Mancha,-2.923061,39.960539,827,1.86201,184.76364
3119600,2723,Castilla-la Mancha,-2.876228,39.960499,826,0.34588,296.56506
3119700,2723,Castilla-la Mancha,-2.829394,39.960439,922,2.59814,292.75098
3119800,2723,Castilla-la Mancha,-2.782561,39.960361,915,1.32141,249.44395
3119900,2723,Castilla-la Mancha,-2.735728,39.960263,853,3.0772,208.49564
3120000,2723,Castilla-la Mancha,-2.688896,39.960147,837,3.04801,149.53445
3120100,2723,Castilla-la Mancha,-2.642063,39.960012,848,1.78,272.48956
3120200,2723,Castilla-la Mancha,-2.595231,39.959858,857,2.76496,26.56505
3120300,2723,Castilla-la Mancha,-2.548399,39.959685,902,0.61872,270
3120400,2723,Castilla-la Mancha,-2.501568,39.959493,925,8.05898,311.13452
3120500,2723,Castilla-la Mancha,-2.454737,39.959282,983,11.13237,22.16634
3120600,2723,Castilla-la Mancha,-2.407907,39.959053,990,2.49267,82.87498
3120700,2723,Castilla-la Mancha,-2.361077,39.958804,998,8.56281,174.34052
3120800,2723,Castilla-la Mancha,-2.314248,39.958536,960,3.98554,234.46233
3120900,2723,Castilla-la Mancha,-2.267419,39.95825,897,4.67128,172.40536
3121000,2723,Castilla-la Mancha,-2.220591,39.957945,986,2.31903,306.8699
3121100,2723,Castilla-la Mancha,-2.173764,39.95762,1021,5.07607,53.65254
3121200,2723,Castilla-la Mancha,-2.126938,39.957277,1013,4.08858,10.88553
3121300,2723,Castilla-la Mancha,-2.080113,39.956915,1118,5.01505,0.8814
3121400,2723,Castilla-la Mancha,-2.033288,39.956534,998,2.17009,355.91437
3121500,2723,Castilla-la Mancha,-1.986464,39.956134,1108,3.49751,83.65981
3121600,2723,Castilla-la Mancha,-1.939642,39.955715,1051,2.7346,132.70938
3121700,2723,Castilla-la Mancha,-1.89282,39.955277,999,2.10302,36.02737
3121800,2723,Castilla-la Mancha,-1.845999,39.954821,1031,10.04229,183.0587
3121900,2723,Castilla-la Mancha,-1.79918,39.954345,1052,1.83291,152.35402
3122000,2723,Castilla-la Mancha,-1.752361,39.953851,1017,3.17066,223.02507
3122100,2723,Castilla-la Mancha,-1.705544,39.953337,1047,10.04229,213.8112
3122200,2723,Castilla-la Mancha,-1.658728,39.952805,1043,5.32521,280.008
3122300,2723,Castilla-la Mancha,-1.611913,39.952254,1107,6.02824,32.47119
3122400,2723,Castilla-la Mancha,-1.565099,39.951684,1137,9.04214,235.36632
3122500,2723,Castilla-la Mancha,-1.518287,39.951095,1111,2.52359,242.65013
3122600,2723,Castilla-la Mancha,-1.471477,39.950487,1114,1.27536,104.03624
3122700,2723,Castilla-la Mancha,-1.424667,39.94986,1089,4.60608,31.29304
3122800,2723,Castilla-la Mancha,-1.377859,39.949215,1043,6.4701,98.90172
3122900,2723,Castilla-la Mancha,-1.331053,39.94855,1066,2.21367,335.22485
3123000,2723,Castilla-la Mancha,-1.284249,39.947867,1061,9.26383,28.68615
3123100,2723,Castilla-la Mancha,-1.237445,39.947164,798,22.16396,22.40079
3123200,2717,Aragon,-1.190644,39.946443,993,7.9248,177.22083
3123300,2717,Aragon,-1.143844,39.945703,1019,9.30922,149.84546
3123400,2726,Comunidad Valenciana,-1.097046,39.944944,1280,3.18565,219.09386
3123500,2726,Comunidad Valenciana,-1.05025,39.944166,1228,11.88275,228.64119
3123600,2726,Comunidad Valenciana,-1.003456,39.94337,1076,2.04252,60.52411
3123700,2717,Aragon,-0.956663,39.942554,1329,5.1685,307.72498
3123800,2717,Aragon,-0.909873,39.94172,1397,15.37699,73.16607
3123900,2717,Aragon,-0.863084,39.940866,1479,4.71297,320.31454
3124000,2726,Comunidad Valenciana,-0.816298,39.939994,1418,15.82751,70.52969
3124100,2726,Comunidad Valenciana,-0.769514,39.939103,1269,8.64377,9.71325
3124200,2726,Comunidad Valenciana,-0.722731,39.938193,1061,8.8191,100.52779
3124300,2726,Comunidad Valenciana,-0.675951,39.937264,837,6.89552,213.15793
3124400,2726,Comunidad Valenciana,-0.629173,39.936317,682,1.86201,184.76364
3124500,2726,Comunidad Valenciana,-0.582397,39.93535,626,4.63304,150.01836
3124600,2726,Comunidad Valenciana,-0.535624,39.934365,523,1.48739,8.97263
3124700,2726,Comunidad Valenciana,-0.488853,39.933361,548,7.83375,195.9454
3124800,2726,Comunidad Valenciana,-0.442084,39.932338,677,13.96152,182.48956
3124900,2726,Comunidad Valenciana,-0.395317,39.931296,715,12.12516,177.47917
3125000,2726,Comunidad Valenciana,-0.348553,39.930235,584,16.34655,140.2282
3125100,2726,Comunidad Valenciana,-0.301792,39.929156,348,8.79277,313.58557
3125200,2726,Comunidad Valenciana,-0.255033,39.928058,408,23.71021,133.75464
3125300,2726,Comunidad Valenciana,-0.208277,39.92694,122,0.93446,65.55605
3125400,2726,Comunidad Valenciana,-0.161523,39.925804,61,0.97823,108.43495
3125500,2726,Comunidad Valenciana,-0.114772,39.92465,35,2.00712,254.35776
3125600,2726,Comunidad Valenciana,-0.068024,39.923476,22,0,0
3131600,2719,"Balears, Illes",2.730252,39.818767,221,33.09982,5.1085
3131700,2719,"Balears, Illes",2.776753,39.816454,629,4.52291,36.67435
3131800,2719,"Balears, Illes",2.823248,39.814122,663,24.55084,327.06131
3131900,2719,"Balears, Illes",2.869737,39.811771,986,19.25091,155.81265
3132000,2719,"Balears, Illes",2.916222,39.809402,377,18.30155,66.67859
3132100,2719,"Balears, Illes",2.9627,39.807014,113,14.78163,117.74489
3132200,2719,"Balears, Illes",3.009173,39.804608,108,17.36616,152.77132
3132300,2719,"Balears, Illes",3.055641,39.802183,-1,0.39437,191.30994
3132400,2719,"Balears, Illes",3.102102,39.79974,0,0.24458,71.56505
3139500,2727,Extremadura,-6.897613,39.858981,297,7.96954,219.52263
3139600,2727,Extremadura,-6.850955,39.860542,352,2.21367,24.77514
3139700,2727,Extremadura,-6.804293,39.862084,204,1.75294,318.57635
3139800,2727,Extremadura,-6.757628,39.863607,344,3.82882,138.27049
3139900,2727,Extremadura,-6.71096,39.865112,423,10.64887,209.69386
3140000,2727,Extremadura,-6.664287,39.866598,318,5.89972,33.27489
3140100,2727,Extremadura,-6.617612,39.868065,257,1.00833,355.60129
3140200,2727,Extremadura,-6.570933,39.869513,278,0.39437,258.69006
3140300,2727,Extremadura,-6.524251,39.870943,296,2.44432,251.56505
3140400,2727,Extremadura,-6.477565,39.872354,317,1.32141,200.55605
3140500,2727,Extremadura,-6.430876,39.873746,324,1.43836,53.74616
3140600,2727,Extremadura,-6.384184,39.875119,331,1.38329,243.43495
3140700,2727,Extremadura,-6.337489,39.876474,379,7.504,315
3140800,2727,Extremadura,-6.290791,39.877809,359,4.47942,178.02505
3140900,2727,Extremadura,-6.244089,39.879126,425,2.30612,283.57043
3141000,2727,Extremadura,-6.197385,39.880425,470,0.83295,21.80141
3141100,2727,Extremadura,-6.150677,39.881704,423,2.7149,355.10089
3141200,2727,Extremadura,-6.103967,39.882965,338,14.248,44.13847
3141300,2727,Extremadura,-6.057253,39.884207,406,1.54649,126.8699
3141400,2727,Extremadura,-6.010537,39.88543,283,10.64673,190.34164
3141500,2727,Extremadura,-5.963818,39.886634,283,3.94507,40.23636
3141600,2727,Extremadura,-5.917096,39.88782,227,0.7887,258.69006
3141700,2727,Extremadura,-5.870371,39.888987,254,0.88178,37.87498
3141800,2727,Extremadura,-5.823644,39.890135,246,0.34588,63.43495
3141900,2727,Extremadura,-5.776914,39.891264,248,2.21367,192.09476
3142000,2727,Extremadura,-5.730181,39.892374,263,1.18295,11.30993
3142100,2727,Extremadura,-5.683446,39.893466,271,0.54688,278.1301
3142200,2727,Extremadura,-5.636708,39.894539,272,0.90189,149.03624
3142300,2727,Extremadura,-5.589968,39.895593,283,0.30937,270
3142400,2727,Extremadura,-5.543225,39.896628,292,0.6653,305.53766
3142500,2727,Extremadura,-5.49648,39.897644,288,1.00833,94.3987
3142600,2727,Extremadura,-5.449733,39.898642,300,0.54688,81.8699
3142700,2723,Castilla-la Mancha,-5.402983,39.89962,300,1.42584,319.39871
3142800,2723,Castilla-la Mancha,-5.356231,39.90058,316,2.28271,331.69925
3142900,2723,Castilla-la Mancha,-5.309477,39.901521,328,0.88178,232.12502
3143000,2723,Castilla-la Mancha,-5.262721,39.902443,342,1.20796,39.80557
3143100,2723,Castilla-la Mancha,-5.215962,39.903347,361,0.87497,45
3143200,2723,Castilla-la Mancha,-5.169202,39.904231,419,3.02249,94.3987
3143300,2723,Castilla-la Mancha,-5.122439,39.905097,372,0.83295,291.80139
3143400,2723,Castilla-la Mancha,-5.075675,39.905944,391,0.54688,8.1301
3143500,2723,Castilla-la Mancha,-5.028908,39.906772,408,0.7887,78.69006
3143600,2723,Castilla-la Mancha,-4.982139,39.907581,397,0.58901,336.80139
3143700,2723,Castilla-la Mancha,-4.935369,39.908371,367,0.32814,45
3143800,2723,Castilla-la Mancha,-4.888597,39.909143,359,0.7337,198.43495
3143900,2723,Castilla-la Mancha,-4.841823,39.909895,408,10.06969,313.76801
3144000,2723,Castilla-la Mancha,-4.795047,39.910629,514,0.39437,11.30993
3144100,2723,Castilla-la Mancha,-4.74827,39.911344,452,3.84742,141.51981
3144200,2723,Castilla-la Mancha,-4.701491,39.91204,424,5.65457,295.86636
3144300,2723,Castilla-la Mancha,-4.65471,39.912717,426,4.69785,317.66299
3144400,2723,Castilla-la Mancha,-4.607928,39.913375,431,0.7337,18.43495
3144500,2723,Castilla-la Mancha,-4.561144,39.914015,387,0.48915,161.56505
3144600,2723,Castilla-la Mancha,-4.514359,39.914635,449,4.92088,228.81407
3144700,2723,Castilla-la Mancha,-4.467573,39.915237,544,4.8664,177.27368
3144800,2723,Castilla-la Mancha,-4.420785,39.91582,541,3.00667,154.09349
3144900,2723,Castilla-la Mancha,-4.373995,39.916384,509,3.72809,230.04245
3145000,2723,Castilla-la Mancha,-4.327205,39.916929,556,2.14796,149.74356
3145100,2723,Castilla-la Mancha,-4.280413,39.917455,531,1.31687,49.76364
3145200,2723,Castilla-la Mancha,-4.23362,39.917963,463,2.21367,65.22486
3145300,2723,Castilla-la Mancha,-4.186825,39.918451,460,1.97109,168.69006
3145400,2723,Castilla-la Mancha,-4.14003,39.918921,450,6.00964,319.15964
