"ID,N,10,0","XCOORD,N,21,6","YCOORD,N,21,6"
42967,1126000.000000,9575000.000000
43484,1114000.000000,9571000.000000
43485,1118000.000000,9571000.000000
43486,1122000.000000,9571000.000000
43487,1126000.000000,9571000.000000
43488,1130000.000000,9571000.000000
44004,1114000.000000,9567000.000000
44005,1118000.000000,9567000.000000
44006,1122000.000000,9567000.000000
44007,1126000.000000,9567000.000000
44008,1130000.000000,9567000.000000
44009,1134000.000000,9567000.000000
44010,1138000.000000,9567000.000000
44011,1142000.000000,9567000.000000
44012,1146000.000000,9567000.000000
44525,1118000.000000,9563000.000000
44526,1122000.000000,9563000.000000
44527,1126000.000000,9563000.000000
44528,1130000.000000,9563000.000000
44529,1134000.000000,9563000.000000
44530,1138000.000000,9563000.000000
44531,1142000.000000,9563000.000000
44532,1146000.000000,9563000.000000
45046,1122000.000000,9559000.000000
45047,1126000.000000,9559000.000000
45048,1130000.000000,9559000.000000
45049,1134000.000000,9559000.000000
45050,1138000.000000,9559000.000000
45051,1142000.000000,9559000.000000
45052,1146000.000000,9559000.000000
45053,1150000.000000,9559000.000000
45566,1122000.000000,9555000.000000
45567,1126000.000000,9555000.000000
45568,1130000.000000,9555000.000000
45569,1134000.000000,9555000.000000
45570,1138000.000000,9555000.000000
45571,1142000.000000,9555000.000000
45572,1146000.000000,9555000.000000
45573,1150000.000000,9555000.000000
45574,1154000.000000,9555000.000000
45575,1158000.000000,9555000.000000
45597,1246000.000000,9555000.000000
46087,1126000.000000,9551000.000000
